EmployeeKey,EmployeeNumber,EmployeeJobRoleKey,EmployeePayGradeKey,SupervisorEmployeeKey,EmployeeUnionKey,EmploymentTypeKey,LanguageKey,RecordStatusKey,ShiftCodeKey,EmployeeFullName,PreferredName,HireDate,TerminationDate,EmailAddress,SupervisorEmployeeNumber,StandardHourlyRateAmount,HomePlantCode,BadgeNumber,SafetyTrainingCurrentFlag,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
390,E000390,266,58,-1,37,7,39,2,5,Finley Martin,Evergreen Employee 390,2021-01-25,2021-01-25,user390@example.com,E000390,0.0390,E000390,E000390,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94138dbee335589a86d2181c56cf762d94138dbee335589a86d2181c56cf762d
391,E000391,318,38,-1,24,2,25,3,1,Jordan Chen,Zenith Employee 391,2021-01-26,2021-01-26,user391@example.com,E000391,0.0391,E000391,E000391,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,164024be641e5f99a7eae4ca7c2f161e164024be641e5f99a7eae4ca7c2f161e
392,E000392,53,68,-1,45,6,34,1,7,Harper Reed,Northstar Employee 392,2021-01-27,2021-01-27,user392@example.com,E000392,0.0392,E000392,E000392,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d08e471ef51954fa8172e8d6b48fbdc8d08e471ef51954fa8172e8d6b48fbdc8
393,E000393,42,14,-1,3,4,12,4,8,Emerson Diaz,Titan Employee 393,2021-01-28,2021-01-28,user393@example.com,E000393,0.0393,E000393,E000393,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4933f2cc574059a2b6c340ffa68441b04933f2cc574059a2b6c340ffa68441b0
394,E000394,73,73,-1,11,4,37,1,5,Harper Hughes,Orion Employee 394,2021-01-29,2021-01-29,user394@example.com,E000394,0.0394,E000394,E000394,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0fae52f579658a9b0618bff31c099a7b0fae52f579658a9b0618bff31c099a7
395,E000395,303,41,-1,47,2,39,3,5,Taylor Diaz,Meridian Employee 395,2021-01-30,2021-01-30,user395@example.com,E000395,0.0395,E000395,E000395,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,248363b53a9a5e3096f22e2b374d2e33248363b53a9a5e3096f22e2b374d2e33
396,E000396,379,62,-1,34,7,30,2,12,Devon Adams,Ion Employee 396,2021-01-31,2021-01-31,user396@example.com,E000396,0.0396,E000396,E000396,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b29c1a6f598254faabe816a1af87b5fab29c1a6f598254faabe816a1af87b5fa
397,E000397,166,52,-1,52,8,38,1,9,Taylor Martin,Quartz Employee 397,2021-02-01,2021-02-01,user397@example.com,E000397,0.0397,E000397,E000397,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d34e328f5015911b9551b37f644f8048d34e328f5015911b9551b37f644f804
398,E000398,227,16,-1,5,1,34,1,1,Taylor Garcia,Harbor Employee 398,2021-02-02,2021-02-02,user398@example.com,E000398,0.0398,E000398,E000398,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,407b7bb50faf5656b47cc885a61f9589407b7bb50faf5656b47cc885a61f9589
399,E000399,378,30,-1,1,5,26,2,1,Harper Bennett,Cedar Employee 399,2021-02-03,2021-02-03,user399@example.com,E000399,0.0399,E000399,E000399,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6f13232b7e656e782eb77ac53df4e25d6f13232b7e656e782eb77ac53df4e25
400,E000400,266,77,-1,12,3,10,1,7,Devon Reed,Vertex Employee 400,2021-02-04,2021-02-04,user400@example.com,E000400,0.0400,E000400,E000400,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6abf2ebbcfa5a3889f9b694d141fb97c6abf2ebbcfa5a3889f9b694d141fb97
401,E000401,176,73,-1,25,2,32,2,5,Devon Singh,Liberty Employee 401,2021-02-05,2021-02-05,user401@example.com,E000401,0.0401,E000401,E000401,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,949fececdab95bb68f3e0b04c72183a9949fececdab95bb68f3e0b04c72183a9
402,E000402,472,64,-1,27,3,26,2,7,Alex Hughes,Ion Employee 402,2021-02-06,2021-02-06,user402@example.com,E000402,0.0402,E000402,E000402,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba69fe76cdfb5f7fbca41691baf10ccfba69fe76cdfb5f7fbca41691baf10ccf
403,E000403,39,56,-1,55,4,31,2,11,Blair Singh,Meridian Employee 403,2021-02-07,2021-02-07,user403@example.com,E000403,0.0403,E000403,E000403,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a4f158b3d345d97aab31ddee2b7e0864a4f158b3d345d97aab31ddee2b7e086
404,E000404,244,32,-1,32,1,38,3,1,Casey Singh,Junction Employee 404,2021-02-08,2021-02-08,user404@example.com,E000404,0.0404,E000404,E000404,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fef1e25e309f5c98951198af744e5b3dfef1e25e309f5c98951198af744e5b3d
405,E000405,259,55,-1,42,5,4,4,4,Morgan Hughes,Willow Employee 405,2021-02-09,2021-02-09,user405@example.com,E000405,0.0405,E000405,E000405,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a7e0e4a7a5e538d9b0dced29158fdd34a7e0e4a7a5e538d9b0dced29158fdd3
406,E000406,200,65,-1,56,8,6,3,1,Riley Patel,Orion Employee 406,2021-02-10,2021-02-10,user406@example.com,E000406,0.0406,E000406,E000406,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7198dde8d06501a93d946ab6a302c5df7198dde8d06501a93d946ab6a302c5d
407,E000407,364,47,-1,60,7,24,4,8,Blair Chen,Keystone Employee 407,2021-02-11,2021-02-11,user407@example.com,E000407,0.0407,E000407,E000407,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94f6607b561956fa8fbc8c358c1a14fb94f6607b561956fa8fbc8c358c1a14fb
408,E000408,337,57,-1,30,1,30,2,10,Devon Garcia,Riverton Employee 408,2021-02-12,2021-02-12,user408@example.com,E000408,0.0408,E000408,E000408,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afd320cb122453c680f0d39efd2e421aafd320cb122453c680f0d39efd2e421a
409,E000409,182,3,-1,22,1,25,1,5,Taylor Chen,Summit Employee 409,2021-02-13,2021-02-13,user409@example.com,E000409,0.0409,E000409,E000409,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ad989df840d05d2d9abac4155a3fc152ad989df840d05d2d9abac4155a3fc152
410,E000410,94,33,-1,20,7,5,3,11,Casey Garcia,Evergreen Employee 410,2021-02-14,2021-02-14,user410@example.com,E000410,0.0410,E000410,E000410,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5737344313ce58ef857d0c6eb1fd94af5737344313ce58ef857d0c6eb1fd94af
411,E000411,247,44,-1,56,6,12,2,8,Jordan Khan,Ion Employee 411,2021-02-15,2021-02-15,user411@example.com,E000411,0.0411,E000411,E000411,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89ca0dc1e6a55436b5166d1176a9449489ca0dc1e6a55436b5166d1176a94494
412,E000412,478,57,-1,46,5,30,4,10,Casey Evans,Zenith Employee 412,2021-02-16,2021-02-16,user412@example.com,E000412,0.0412,E000412,E000412,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,601dd18a8b8b5781afb5eb2aeffb5178601dd18a8b8b5781afb5eb2aeffb5178
413,E000413,221,67,-1,42,6,20,2,8,Jordan Martin,Pioneer Employee 413,2021-02-17,2021-02-17,user413@example.com,E000413,0.0413,E000413,E000413,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62e2cfb8a558526294ff658a73eb24fc62e2cfb8a558526294ff658a73eb24fc
414,E000414,116,68,-1,7,4,32,2,11,Riley Singh,Pioneer Employee 414,2021-02-18,2021-02-18,user414@example.com,E000414,0.0414,E000414,E000414,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f4b7a84de9b51499c967ebd57b9d7834f4b7a84de9b51499c967ebd57b9d783
415,E000415,408,76,-1,48,4,29,1,2,Harper Chen,Riverton Employee 415,2021-02-19,2021-02-19,user415@example.com,E000415,0.0415,E000415,E000415,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35bfc90b6132598cb382f9a58947fb2d35bfc90b6132598cb382f9a58947fb2d
416,E000416,373,55,-1,1,2,31,3,6,Morgan Martin,Titan Employee 416,2021-02-20,2021-02-20,user416@example.com,E000416,0.0416,E000416,E000416,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1352c4a6b1cb542ebcefa22e6a6760f41352c4a6b1cb542ebcefa22e6a6760f4
417,E000417,331,47,-1,34,8,16,2,3,Devon Singh,Quartz Employee 417,2021-02-21,2021-02-21,user417@example.com,E000417,0.0417,E000417,E000417,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dee63b3e68e0591ea10db14b9ebaf48ddee63b3e68e0591ea10db14b9ebaf48d
418,E000418,215,1,-1,10,3,39,4,12,Jordan Martin,Vertex Employee 418,2021-02-22,2021-02-22,user418@example.com,E000418,0.0418,E000418,E000418,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,03dd0f95a16c512eb83412f2603d007303dd0f95a16c512eb83412f2603d0073
419,E000419,156,11,-1,29,3,3,4,10,Casey Singh,Unity Employee 419,2021-02-23,2021-02-23,user419@example.com,E000419,0.0419,E000419,E000419,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59176a07f09a5f2689cde5a7174347ab59176a07f09a5f2689cde5a7174347ab
420,E000420,133,26,-1,50,4,7,2,1,Morgan Singh,Summit Employee 420,2021-02-24,2021-02-24,user420@example.com,E000420,0.0420,E000420,E000420,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7347f7592c14591186f8786edcfcc2257347f7592c14591186f8786edcfcc225
421,E000421,126,73,-1,57,6,10,2,8,Devon Reed,Riverton Employee 421,2021-02-25,2021-02-25,user421@example.com,E000421,0.0421,E000421,E000421,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df2d3346571852e584d8cb05945c2602df2d3346571852e584d8cb05945c2602
422,E000422,276,64,-1,47,4,11,4,9,Finley Adams,Titan Employee 422,2021-02-26,2021-02-26,user422@example.com,E000422,0.0422,E000422,E000422,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a647c899301c5575ab2ef5dee13899d4a647c899301c5575ab2ef5dee13899d4
423,E000423,44,14,-1,13,2,37,2,3,Quinn Garcia,Pioneer Employee 423,2021-02-27,2021-02-27,user423@example.com,E000423,0.0423,E000423,E000423,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf8197bcfc425bb3b7c5023e4cf94effcf8197bcfc425bb3b7c5023e4cf94eff
424,E000424,470,64,-1,18,8,33,1,11,Blair Martin,Willow Employee 424,2021-02-28,2021-02-28,user424@example.com,E000424,0.0424,E000424,E000424,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07dc3e2ac927553cbd1e62c2e492e8ba07dc3e2ac927553cbd1e62c2e492e8ba
425,E000425,430,1,-1,54,4,1,1,6,Taylor Adams,Cedar Employee 425,2021-03-01,2021-03-01,user425@example.com,E000425,0.0425,E000425,E000425,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53e6fa52d88f5919813c5157dca86cf353e6fa52d88f5919813c5157dca86cf3
426,E000426,105,72,-1,4,5,11,1,10,Quinn Adams,Willow Employee 426,2021-03-02,2021-03-02,user426@example.com,E000426,0.0426,E000426,E000426,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a4f9194bb3f5bd2a45b65d48b99f22c5a4f9194bb3f5bd2a45b65d48b99f22c
427,E000427,411,76,-1,48,5,1,1,8,Jordan Evans,Forge Employee 427,2021-03-03,2021-03-03,user427@example.com,E000427,0.0427,E000427,E000427,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59f7156ae001599fa3a93bf202b8c58d59f7156ae001599fa3a93bf202b8c58d
428,E000428,400,7,-1,15,4,20,1,11,Casey Garcia,Junction Employee 428,2021-03-04,2021-03-04,user428@example.com,E000428,0.0428,E000428,E000428,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f1004b1d3b25e9b97bc051689d11de79f1004b1d3b25e9b97bc051689d11de7
429,E000429,210,7,-1,36,6,17,3,3,Devon Adams,Pioneer Employee 429,2021-03-05,2021-03-05,user429@example.com,E000429,0.0429,E000429,E000429,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f931c5b4a08d5dc7845e164aea2ebd91f931c5b4a08d5dc7845e164aea2ebd91
430,E000430,431,2,-1,5,8,29,4,4,Morgan Hughes,Ion Employee 430,2021-03-06,2021-03-06,user430@example.com,E000430,0.0430,E000430,E000430,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7e2d3ce7ce9c51e2b91938b36a7bcde57e2d3ce7ce9c51e2b91938b36a7bcde5
431,E000431,434,66,-1,27,1,13,1,2,Devon Evans,Vertex Employee 431,2021-03-07,2021-03-07,user431@example.com,E000431,0.0431,E000431,E000431,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b2edd780ba25b00a508e3320604416f1b2edd780ba25b00a508e3320604416f
432,E000432,166,67,-1,25,6,33,3,1,Morgan Reed,Granite Employee 432,2021-03-08,2021-03-08,user432@example.com,E000432,0.0432,E000432,E000432,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3ac70ef0063586c892ec38fad7196eca3ac70ef0063586c892ec38fad7196ec
433,E000433,421,66,-1,14,1,12,3,7,Quinn Martin,Riverton Employee 433,2021-03-09,2021-03-09,user433@example.com,E000433,0.0433,E000433,E000433,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cea63f99b6245fcd88eb8b4d43629f9fcea63f99b6245fcd88eb8b4d43629f9f
434,E000434,143,75,-1,5,5,10,1,5,Harper Singh,Granite Employee 434,2021-03-10,2021-03-10,user434@example.com,E000434,0.0434,E000434,E000434,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1cfb632b97725502a031fe92183647e61cfb632b97725502a031fe92183647e6
435,E000435,90,66,-1,34,4,4,1,8,Riley Bennett,Zenith Employee 435,2021-03-11,2021-03-11,user435@example.com,E000435,0.0435,E000435,E000435,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bee28cb2fd75c18872a624d99431da80bee28cb2fd75c18872a624d99431da8
436,E000436,343,71,-1,51,5,1,3,3,Alex Evans,Junction Employee 436,2021-03-12,2021-03-12,user436@example.com,E000436,0.0436,E000436,E000436,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59246651abfd5efdb7ddd5c38235cbed59246651abfd5efdb7ddd5c38235cbed
437,E000437,259,30,-1,40,7,26,4,3,Quinn Evans,Titan Employee 437,2021-03-13,2021-03-13,user437@example.com,E000437,0.0437,E000437,E000437,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0c01f4680f256f99466280ad43f983aa0c01f4680f256f99466280ad43f983a
438,E000438,393,47,-1,7,2,33,4,11,Devon Reed,Zenith Employee 438,2021-03-14,2021-03-14,user438@example.com,E000438,0.0438,E000438,E000438,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b6b605b04da85357896616b0c9a47f73b6b605b04da85357896616b0c9a47f73
439,E000439,252,10,-1,22,5,26,2,7,Harper Diaz,Junction Employee 439,2021-03-15,2021-03-15,user439@example.com,E000439,0.0439,E000439,E000439,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,92db8c199d5a559488164a44986faf3392db8c199d5a559488164a44986faf33
440,E000440,111,6,-1,58,6,2,3,11,Quinn Garcia,Titan Employee 440,2021-03-16,2021-03-16,user440@example.com,E000440,0.0440,E000440,E000440,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a962db86627563c9c7a43c2c5f54bda8a962db86627563c9c7a43c2c5f54bda
441,E000441,432,32,-1,47,7,20,1,3,Harper Diaz,Vertex Employee 441,2021-03-17,2021-03-17,user441@example.com,E000441,0.0441,E000441,E000441,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c95cad5c10f45553b4bad2e0fcdad3dec95cad5c10f45553b4bad2e0fcdad3de
442,E000442,168,43,-1,7,3,18,3,8,Emerson Adams,Summit Employee 442,2021-03-18,2021-03-18,user442@example.com,E000442,0.0442,E000442,E000442,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,046ed391d8545a73bc4551d365213cea046ed391d8545a73bc4551d365213cea
443,E000443,273,5,-1,34,5,9,3,3,Morgan Hughes,Delta Employee 443,2021-03-19,2021-03-19,user443@example.com,E000443,0.0443,E000443,E000443,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e316b975ca0e55fb9c7a6b79709bf7bfe316b975ca0e55fb9c7a6b79709bf7bf
444,E000444,214,34,-1,14,4,3,4,12,Alex Khan,Unity Employee 444,2021-03-20,2021-03-20,user444@example.com,E000444,0.0444,E000444,E000444,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9fe670e2ed415843a2b26b15f2ecd1f69fe670e2ed415843a2b26b15f2ecd1f6
445,E000445,426,75,-1,35,2,21,2,12,Devon Garcia,Pioneer Employee 445,2021-03-21,2021-03-21,user445@example.com,E000445,0.0445,E000445,E000445,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b0b7ad374fc5c8dacd14fe5a237c6299b0b7ad374fc5c8dacd14fe5a237c629
446,E000446,307,47,-1,47,3,35,4,12,Riley Patel,Northstar Employee 446,2021-03-22,2021-03-22,user446@example.com,E000446,0.0446,E000446,E000446,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31b0cbfc66f455e1b5d78c0ccbf655dd31b0cbfc66f455e1b5d78c0ccbf655dd
447,E000447,63,55,-1,52,8,14,4,11,Emerson Patel,Keystone Employee 447,2021-03-23,2021-03-23,user447@example.com,E000447,0.0447,E000447,E000447,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a959bb3710d594bb72b71dd18bae3207a959bb3710d594bb72b71dd18bae320
448,E000448,476,57,-1,21,7,8,3,2,Taylor Patel,Northstar Employee 448,2021-03-24,2021-03-24,user448@example.com,E000448,0.0448,E000448,E000448,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb512e4aba7957b08b966a3147962e02cb512e4aba7957b08b966a3147962e02
449,E000449,61,71,-1,51,4,8,1,6,Riley Hughes,Vertex Employee 449,2021-03-25,2021-03-25,user449@example.com,E000449,0.0449,E000449,E000449,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5f705ce4bb3511ea058fb98e1a03f0ba5f705ce4bb3511ea058fb98e1a03f0b
450,E000450,147,43,-1,46,6,27,3,5,Finley Adams,Meridian Employee 450,2021-03-26,2021-03-26,user450@example.com,E000450,0.0450,E000450,E000450,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c78f916e015a52fc8f6be793e4524b7bc78f916e015a52fc8f6be793e4524b7b
451,E000451,182,68,-1,27,7,38,4,3,Morgan Adams,Northstar Employee 451,2021-03-27,2021-03-27,user451@example.com,E000451,0.0451,E000451,E000451,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6cfc65f64315dcda5eb155db8466efcc6cfc65f64315dcda5eb155db8466efc
452,E000452,490,72,-1,30,1,22,3,5,Emerson Adams,Forge Employee 452,2021-03-28,2021-03-28,user452@example.com,E000452,0.0452,E000452,E000452,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5394bf6cd67d531483450b5fb2f3b3685394bf6cd67d531483450b5fb2f3b368
453,E000453,312,65,-1,34,3,4,1,3,Morgan Diaz,Harbor Employee 453,2021-03-29,2021-03-29,user453@example.com,E000453,0.0453,E000453,E000453,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ce375720bac5a6e8a25dd2221f8b9242ce375720bac5a6e8a25dd2221f8b924
454,E000454,238,60,-1,48,3,17,3,10,Jordan Diaz,Titan Employee 454,2021-03-30,2021-03-30,user454@example.com,E000454,0.0454,E000454,E000454,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d4ffa9f0dce590397ee2fd51b96a0dc9d4ffa9f0dce590397ee2fd51b96a0dc
455,E000455,375,61,-1,55,1,5,3,7,Riley Martin,Forge Employee 455,2021-03-31,2021-03-31,user455@example.com,E000455,0.0455,E000455,E000455,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e0381a00cf95f439c2f756cddae5d7a3e0381a00cf95f439c2f756cddae5d7a
456,E000456,139,71,-1,1,1,31,3,4,Jordan Hughes,Quartz Employee 456,2021-04-01,2021-04-01,user456@example.com,E000456,0.0456,E000456,E000456,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e558c65e6c3500986615843c4d7df055e558c65e6c3500986615843c4d7df05
457,E000457,11,63,-1,59,5,14,3,11,Emerson Garcia,Atlas Employee 457,2021-04-02,2021-04-02,user457@example.com,E000457,0.0457,E000457,E000457,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2feef278552151c3bee274cc8f9f22a82feef278552151c3bee274cc8f9f22a8
458,E000458,148,4,-1,37,5,39,4,9,Casey Garcia,Evergreen Employee 458,2021-04-03,2021-04-03,user458@example.com,E000458,0.0458,E000458,E000458,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a86d88385a75d2b9c982833d24b434c4a86d88385a75d2b9c982833d24b434c
459,E000459,196,7,-1,24,8,3,4,12,Casey Garcia,Ion Employee 459,2021-04-04,2021-04-04,user459@example.com,E000459,0.0459,E000459,E000459,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30d25989af0656108743b83aa94854c830d25989af0656108743b83aa94854c8
460,E000460,428,18,-1,34,4,3,4,10,Jordan Singh,Meridian Employee 460,2021-04-05,2021-04-05,user460@example.com,E000460,0.0460,E000460,E000460,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deac2e067e1554a2a337808809b30a50deac2e067e1554a2a337808809b30a50
461,E000461,328,9,-1,11,6,37,3,8,Jordan Bennett,Orion Employee 461,2021-04-06,2021-04-06,user461@example.com,E000461,0.0461,E000461,E000461,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3a63413a098557299b9c9097ab039e8d3a63413a098557299b9c9097ab039e8
462,E000462,102,29,-1,55,1,25,1,9,Taylor Singh,Ion Employee 462,2021-04-07,2021-04-07,user462@example.com,E000462,0.0462,E000462,E000462,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d51b6f609f851678f7ca11cad93a0af1d51b6f609f851678f7ca11cad93a0af
463,E000463,411,33,-1,35,5,32,1,7,Finley Hughes,Pioneer Employee 463,2021-04-08,2021-04-08,user463@example.com,E000463,0.0463,E000463,E000463,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50373460a7ed57a4b5bbfbc4f04571c250373460a7ed57a4b5bbfbc4f04571c2
464,E000464,263,67,-1,29,6,37,4,8,Emerson Martin,Ion Employee 464,2021-04-09,2021-04-09,user464@example.com,E000464,0.0464,E000464,E000464,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bffb4a5f96f453c5811f52873a722332bffb4a5f96f453c5811f52873a722332
465,E000465,212,56,-1,19,1,27,4,12,Harper Khan,Summit Employee 465,2021-04-10,2021-04-10,user465@example.com,E000465,0.0465,E000465,E000465,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d927816d63b250d8afa7321ac0cd4c96d927816d63b250d8afa7321ac0cd4c96
466,E000466,204,52,-1,24,4,14,2,4,Quinn Adams,Evergreen Employee 466,2021-04-11,2021-04-11,user466@example.com,E000466,0.0466,E000466,E000466,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e29b0d077ce25db59cdb27770e2f3a48e29b0d077ce25db59cdb27770e2f3a48
467,E000467,480,50,-1,31,7,24,3,1,Taylor Martin,Cedar Employee 467,2021-04-12,2021-04-12,user467@example.com,E000467,0.0467,E000467,E000467,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b5081963454b57cc9cce85b3109df675b5081963454b57cc9cce85b3109df675
